Date,News_Titles,News_Volume
2013-01-17 00:00:00,"[""台積電領先對手高築牆 張忠謀：28奈米是今年營運成長主力"", ""法人看好台積電今年營運優於去年　估EPS逼近7元"", ""台積電第四季凈利14億美元 同比增長32%"", ""台積電法說符預期 提防外資持股已高、蘋果訂單風險"", ""台積電法說符預期 提防外資持股已高、蘋果訂單風險"", ""台積電今年稅前淨利將遭證所稅等侵蝕14% 稅率年增6成"", ""張忠謀:台積電成長幅度高於7% 二八奈米為趨動動力"", ""市場需求強勁　台積電Q4每股賺1.61元"", ""台積電估Q1營收季減1.75% 美元計價則持平"", ""台積電去年每股賺6.42元 28奈米貢獻達22%"", ""法說會在即 內資法人:台積電營運去年第四季已落底""]",11
2013-01-18 00:00:00,"[""台積電調高稅率 外資仍信心十足 ＃看好台積電 德意志喊目標價123元"", ""台積電28奈米「印鈔機」加速 行動裝置貢獻營收將逾3成"", ""台積電法說後 外資多按讚、目標價上看百元 美林獨保守看待"", ""台積電法說後 外資多按讚、目標價上看百元 美林獨保守看待""]",4
2013-01-21 00:00:00,"[""中鋼處分台積電挹注 去年稅前EPS 0.4元 創27年來新低！"", ""LG次世代旗艦新機Q1上市 核心由台積電28奈米打造""]",2
2013-01-22 00:00:00,[],0
2013-01-23 00:00:00,"[""台股盤後—量縮高低價差僅43點 台積電尾盤點火 再守月線""]",1
2013-01-24 00:00:00,[],0
2013-01-25 00:00:00,"[""日本QE一波波 台積電也頭大了？破低尚未爆量""]",1
2013-01-28 00:00:00,"[""瑞信：半導體產業農曆年後有望反彈 青睞台積電"", ""瑞信：半導體產業農曆年後有望反彈 青睞台積電""]",2
2013-01-29 00:00:00,"[""新台幣急貶 台積電重登百元 聯電收復5日線""]",1
2013-01-30 00:00:00,[],0
2013-01-31 00:00:00,"[""台積電CIGS太陽能模組轉換效率突破15% 比美矽晶""]",1
2013-02-01 00:00:00,[],0
2013-02-04 00:00:00,[],0
2013-02-05 00:00:00,"[""台積電董事會敲定3元現金股利、817億元資本支出""]",1
2013-02-06 00:00:00,"[""台股龍年市值增1.8兆元 每位股民賺20萬元 台積電市值增最猛"", ""張忠謀：綠色行動是台積電最有價值的投資 經驗傳承、分享"", ""張忠謀：台積電成長性與景氣春燕分飛 未來4年業績都會成長"", ""永豐期貨台指選擇權盤後－台積電國泰金燃起多頭火種  指數守穩7900"", ""永豐期貨台指選擇權盤後－台積電國泰金燃起多頭火種  指數守穩7900"", ""永豐期貨台指選擇權盤後－台積電國泰金燃起多頭火種  指數守穩7900"", ""台股盤後─龍擺尾站上7900！台積電國泰金雙前鋒 封關連15紅"", ""重視綠色環保！台積電出新書 張忠謀賢伉儷今出席發表會""]",8
2013-02-18 00:00:00,[],0
2013-02-19 00:00:00,[],0
2013-02-20 00:00:00,"[""棄保效應 外資緊抽聯電銀根 追台積電一天一創高！""]",1
2013-02-21 00:00:00,"[""蘋果瀕破底價 台積電攻110元關卡暫遇阻 世界跌深2%""]",1
2013-02-22 00:00:00,"[""元宵變盤？外資轉賣超8億元 開賣台積電 台指淨多單續降"", ""元宵變盤？外資轉賣超8億元 開賣台積電 台指淨多單續降""]",2
2013-02-25 00:00:00,"[""台積電、高通率先量產推出LTE驍龍800系列處理器""]",1
2013-02-26 00:00:00,[],0
2013-02-27 00:00:00,"[""7900拉鋸 外資大換股！砍台積電換群創 台指期3月再戰..."", ""7900拉鋸 外資大換股！砍台積電換群創 台指期3月再戰..."", ""賣1支手機得7美元 彭博無風險報酬率排名 台積電勇奪冠軍"", ""歐美股漲跌互見 台股觀望量能縮 ＃台積電買氣旺 領台股吹反攻號角""]",4
2013-03-01 00:00:00,"[""傳砸百億日本設廠？台積電澄清傳言 持續加碼台灣不變""]",1
2013-03-04 00:00:00,"[""上週外資在集中市場賣超8.11億元，賣超台積電4.27萬張最多""]",1
2013-03-05 00:00:00,[],0
2013-03-06 00:00:00,[],0
2013-03-07 00:00:00,[],0
2013-03-08 00:00:00,[],0
2013-03-11 00:00:00,[],0
2013-03-12 00:00:00,"[""石門水庫將限水 立委憂搶水大戰爆發 建議參考台積電經驗""]",1
2013-03-13 00:00:00,"[""台股盤後─護台積電VS.空襲台塑！測月線縮腳 闖8000關又敗陣""]",1
2013-03-14 00:00:00,"[""傳台積電代工蘋果A7晶片將進入生產階段 明年Q1開始商業製造"", ""三星Galaxy S4來了！台積電天險下橫盤第12天""]",2
2013-03-15 00:00:00,"[""英特爾悄然發力晶片代工：台積電成攔路虎""]",1
2013-03-18 00:00:00,"[""護國重臣台積電摜破季線 蛇年首場100元保衛戰開打""]",1
2013-03-19 00:00:00,"[""創意發表新類比數位資料轉換器 已獲台積電28奈米製程驗證"", ""Panasonic傳出售手機事業 宏達電/台積電為潛在買家""]",2
2013-03-20 00:00:00,"[""摜壓結算！外資倒貨136億元大砍台積電 但台指期新倉翻多..."", ""摜壓結算！外資倒貨136億元大砍台積電 但台指期新倉翻多..."", ""賀喜能源攜手台積電 搶下內政部4萬盞路燈標案"", ""倫元投顧盤後－台積電破百,台股失守季線危機現"", ""倫元投顧盤後－台積電破百,台股失守季線危機現""]",5
2013-03-21 00:00:00,"[""輝達拉緊台積電合作 挺進20奈米"", ""台積電止跌往百元回升　有助盤勢回穩""]",2
2013-03-22 00:00:00,"[""台積電張忠謀：薄膜太陽能未就緒 LED春暖花開！"", ""三星滅台論？台積電張忠謀：我們一直嚴陣以待！""]",2
2013-03-25 00:00:00,"[""台積電與英商合作研發16奈米製程"", ""外資上周賣超台股356億元 大賣台積電13.64萬張"", ""上週外資在集中市場賣超356.73億元，賣超台積電13.64萬張最多""]",3
2013-03-26 00:00:00,"[""上週外資大賣356.73億　賣超台積電13.64萬張最多""]",1
2013-03-27 00:00:00,"[""台積電員工分紅 豪發111億現金"", ""台積電疏散避震 幸無險恢復營運"", ""群益期貨台股期權盤後－台積電買盤回籠 台股挑戰缺口下緣"", ""群益期貨台股期權盤後－台積電買盤回籠 台股挑戰缺口下緣"", ""群益期貨台股期權盤後－台積電買盤回籠 台股挑戰缺口下緣"", ""台股盤後─地牛翻身阻攻7900！台積電拉尾 日K連11黑後首紅"", ""台積電強震重返百元俱樂部  聯電估在可容忍範圍內！"", ""台積電重返百元！設備股喊「讚」 漢微科衝漲4%最多""]",8
2013-03-28 00:00:00,[],0
2013-03-29 00:00:00,[],0
2013-04-01 00:00:00,"[""蘋果或選台積電為晶片供應商：與三星漸行漸遠"", ""韓媒透露：三星尚未接獲iPhone 6晶片訂單 或遭台積電打包""]",2
2013-04-02 00:00:00,"[""電子小漲拉抬 台股收復7900大關 ＃金銀三會達共識 金控股普遍收黑 ＃台積電下挫0.5% 驚險守住百元關"", ""台積電首件16奈米製程Cortex-A57處理器設計定案"", ""國光搶攻50億美元抗凝血劑市場 詹啟賢：要當生技界台積電！""]",3
2013-04-03 00:00:00,[],0
2013-04-08 00:00:00,[],0
2013-04-09 00:00:00,"[""國安基金開會前 台積電摜破蛇年低點 外資2天甩賣3.9萬張"", ""〈權證〉觀望南北韓局勢 多方擁宏達電、台積電和鴻海力求穩盤"", ""群益期貨台股期權盤後－台積電接近半年線 台股量縮持續下探"", ""群益期貨台股期權盤後－台積電接近半年線 台股量縮持續下探"", ""群益期貨台股期權盤後－台積電接近半年線 台股量縮持續下探""]",5
2013-04-10 00:00:00,"[""新台幣見到3字頭 台積電Q1營收季增1.1%超標 聯電淡季不淡""]",1
2013-04-11 00:00:00,"[""蘋果「去三星」台積電喜接A7訂單 ＃20奈米進軍蘋果營?台積電口風緊 ＃搶攻處理器代工 三星攜高通反撲"", ""台股盤後─國安不進場免驚！台積電喊衝 大漲百點攻7855點雙壓"", ""巴克萊略降台積電Q2營收增幅；法說會擬提4問"", ""蘋果、台積電哥倆好！傳三星爭A7訂單慘吃閉門羹""]",4
2013-04-12 00:00:00,[],0
2013-04-15 00:00:00,"[""研發經費排名 冠軍台積電 亞軍宏達電 聯發科第三""]",1
2013-04-16 00:00:00,[],0
2013-04-17 00:00:00,"[""大和：28nm蘋果A7單台積電沒份 20nm才吃到""]",1
2013-04-18 00:00:00,"[""莫驚恐！陳奕光：明日看台積電 先拚周線翻紅 520行情仍可期"", ""莫驚恐！陳奕光：明日看台積電 先拚周線翻紅 520行情仍可期"", ""台積電今年成長高於10%  宣佈調高資本支出"", ""最新 台積電資本支出 上修至100億美元"", ""台積電Q1好成績　第二季將持續攀高"", ""台積電資本支出續升佈先進製程，台設備廠同樂"", ""台積電Q1每股賺1.53元"", ""台積電法說+外資看好！漢微科第3度搶下台股股王"", ""張忠謀：台積電今年資本支出上調至2837億元 增逾5%再創新高"", ""台積電估Q2營收季增17.5% 28奈米推升毛利率增逾3%"", ""台積電Q1 EPS 1.53元 符合預期 28奈米占比達24%""]",11
2013-04-19 00:00:00,"[""台積電漲停 權證交投熱絡 留意是否價格偏離"", ""台積電漲停 權證交投熱絡 留意是否價格偏離"", ""台積電引爆外資認錯行情！大買72億元 台指期多頭火力更猛..."", ""台積電引爆外資認錯行情！大買72億元 台指期多頭火力更猛..."", ""台股本周市值增3167億元 台積電貢獻近半"", ""〈權證〉多方賺翻！台積電5成認購飆漲100% 漲幅最高達9倍"", ""〈期指〉台積電期連2月份合約爆量漲停 封測期貨受「積」勵"", ""倫元投顧盤後－台積電漲停有氣勢，台股利空不跌反轉多"", ""倫元投顧盤後－台積電漲停有氣勢，台股利空不跌反轉多"", ""華信投顧盤後－台積電帶動電子股展開反彈"", ""華信投顧盤後－台積電帶動電子股展開反彈"", ""台積電漲停真夠力！貢獻台股70點 4檔個股期貨跟著飛天"", ""〈權證〉「積」樂！台積電認購比重躍至8成 半導體族群也話燒！"", ""〈權證〉「積」樂！台積電認購比重躍至8成 半導體族群也話燒！"", ""群益期貨台股期權盤後－台積電發威站上百元 台股一吐怨氣破反壓"", ""群益期貨台股期權盤後－台積電發威站上百元 台股一吐怨氣破反壓"", ""群益期貨台股期權盤後－台積電發威站上百元 台股一吐怨氣破反壓"", ""永豐期貨台指選擇權盤後－台積電領軍 台股大漲139點"", ""永豐期貨台指選擇權盤後－台積電領軍 台股大漲139點"", ""永豐期貨台指選擇權盤後－台積電領軍 台股大漲139點"", ""乾景投顧盤後分析－台積電法說會釋利多 隻手扭轉台股劣勢"", ""乾景投顧盤後分析－台積電法說會釋利多 隻手扭轉台股劣勢"", ""台積電飆漲停　台股爆漲139點"", ""台股盤後─台積電漲停衝悶鍋！跳空過4線 大漲139點 周線黑翻紅"", ""營運理想台積電漲停鎖住　激勵台股大漲"", ""台積電展望優獲外資按讚力挺 德意志喊到134元""]",26
2013-04-22 00:00:00,"[""攻8000關留伏筆 台積電套牢區首攻垂成 ADR套利續縮水"", ""台積電主帥續攻 量縮8千關前情怯 ＃川震重建概念股夯 水泥.鋼鐵看漲"", ""台股盤後─台積電登高搖旗 多頭8000關前不敢追！"", ""台積電續漲　法人評估股價可望上看110""]",4
2013-04-23 00:00:00,"[""台積電喊10奈米量產 力拚英特爾 ＃台積電虎視耽耽 猛追英特爾差距"", ""台積電拉回衝擊盤勢　台股跌27作收"", ""強攻白色LED 東芝收購台積電轉投資公司普瑞相關資產"", ""台積電帶頭旺 美銀美林：安心布局半導體 投資首選台積、聯發科、日月光""]",4
2013-04-24 00:00:00,"[""台積電擬將手機半導體能擴大3倍""]",1
2013-04-25 00:00:00,"[""台積電營運破表 公司全上緊發條"", ""群益期貨台股期權盤後－台積電拉尾盤 台股短多仍在"", ""群益期貨台股期權盤後－台積電拉尾盤 台股短多仍在"", ""群益期貨台股期權盤後－台積電拉尾盤 台股短多仍在"", ""台股盤後─H7N9免驚？跌「1點」就好！台積電拉尾 力挺8000關""]",5
2013-04-26 00:00:00,"[""倫元投顧盤後－上週台積電本週大立光法說反軋，外資你再賣呀！"", ""倫元投顧盤後－上週台積電本週大立光法說反軋，外資你再賣呀！"", ""全球晶圓代工總值去年增16.2% 台積電穩居龍頭 三星靠蘋果倍增""]",3
2013-04-29 00:00:00,"[""上週外資在集中市場買超172.69億元，買超台積電4.18萬張最多"", ""外資上周買超台股173億元 再大買台積電 調節鴻海6萬多張""]",2
2013-04-30 00:00:00,[],0
2013-05-02 00:00:00,"[""永豐期貨台指選擇權盤後－台積電領軍電子續強 大盤指數續創波段新高"", ""永豐期貨台指選擇權盤後－台積電領軍電子續強 大盤指數續創波段新高"", ""永豐期貨台指選擇權盤後－台積電領軍電子續強 大盤指數續創波段新高""]",3
2013-05-03 00:00:00,"[""〈投資情報周刊〉台積電領頭穩八千 IC設計接力挑大樑""]",1
2013-05-06 00:00:00,"[""電子衝金融挫 台股挑戰8200失利 ＃大立光營收佳 台積電.鴻海閃紅光""]",1
2013-05-07 00:00:00,"[""電子股休息僅台積電撐盤　台股收平盤""]",1
2013-05-08 00:00:00,"[""台積電收114.5元  改寫新高"", ""台積電盤中攻抵114.5元再創新高""]",2
2013-05-09 00:00:00,[],0
2013-05-10 00:00:00,"[""台積電 102年4月營收500.71億、年增23.50%"", ""台積電4月營收增13.5% 突破500億元創新高""]",2
2013-05-13 00:00:00,"[""巴克萊調升台灣半導體指數 首選台積電3檔"", ""巴克萊調升台灣半導體指數 首選台積電3檔""]",2
2013-05-14 00:00:00,"[""台積電董事會核准逾1460億元資本預算、募集450億元公司債"", ""台積電Q1營收成長 躍登全球第2大""]",2
2013-05-15 00:00:00,[],0
2013-05-16 00:00:00,[],0
2013-05-17 00:00:00,[],0
2013-05-20 00:00:00,[],0
2013-05-21 00:00:00,[],0
2013-05-22 00:00:00,[],0
2013-05-23 00:00:00,"[""台股跳水跌逾百點 QE雜音引殺機 台積電急挫半根停板測月線""]",1
2013-05-24 00:00:00,"[""永豐期貨台指選擇權盤後－台積電大立光力挺 指數在此稍稍止跌"", ""永豐期貨台指選擇權盤後－台積電大立光力挺 指數在此稍稍止跌"", ""永豐期貨台指選擇權盤後－台積電大立光力挺 指數在此稍稍止跌"", ""台股急殺測8170點 台積電天險下一度收復前波大量支撐""]",4
2013-05-27 00:00:00,"[""台積電、台達電等獲綠色工廠標章8企業 每年節省8.3億元"", ""台股盤中－股王爭霸續攻 台積電放電 凹洞量沒在怕重登月線""]",2
2013-05-28 00:00:00,"[""國家訓練品質獎 大型企業台積電、台虹等入圍決審名單""]",1
2013-05-29 00:00:00,"[""賽靈思採用台積電16奈米製程 首款產品明年問市"", ""永豐期貨台指選擇權盤後－台積電鴻海帶動下 指數站回8300"", ""永豐期貨台指選擇權盤後－台積電鴻海帶動下 指數站回8300"", ""永豐期貨台指選擇權盤後－台積電鴻海帶動下 指數站回8300""]",4
2013-05-30 00:00:00,"[""最新 2013企業TOP5000 台積電最會賺 ＃鴻海穩坐規模最大 長虹績效最佳""]",1
2013-05-31 00:00:00,[],0
2013-06-03 00:00:00,"[""亞洲科技100強 台積電強壓三星 亞洲奪冠""]",1
2013-06-04 00:00:00,[],0
2013-06-05 00:00:00,[],0
2013-06-06 00:00:00,[],0
2013-06-07 00:00:00,[],0
2013-06-10 00:00:00,"[""台積電5月營收517億元創新高 月增3.4%""]",1
2013-06-11 00:00:00,"[""台積電股價委屈？張忠謀：失言！看重基本面不應評論"", ""台積電今年業績再創新高  股東會決議配三元股利"", ""台積電張忠謀：16奈米量產加速 打造OIP大聯盟！""]",3
2013-06-13 00:00:00,[],0
2013-06-14 00:00:00,[],0
2013-06-17 00:00:00,"[""外資上周賣台股256.51億元 大賣鴻海、台積電""]",1
2013-06-18 00:00:00,"[""台積電CIGS模組轉換效率達15.7%""]",1
2013-06-19 00:00:00,[],0
2013-06-20 00:00:00,[],0
2013-06-21 00:00:00,"[""反三星聯盟成形，台積電蔡力行出任宏達電董事"", ""巴克萊：Android智慧機IC今年全球占比逾75% 類股首選台積電3檔"", ""巴克萊：Android智慧機IC今年全球占比逾75% 類股首選台積電3檔""]",3
2013-06-24 00:00:00,"[""消息稱台積電與蘋果達成3年協議 代工A系列晶片""]",1
2013-06-25 00:00:00,[],0
2013-06-26 00:00:00,[],0
2013-06-27 00:00:00,[],0
2013-06-28 00:00:00,[],0
2013-07-01 00:00:00,"[""台積電終於取得蘋果晶片訂單！但蘋果明年仍仰賴三星""]",1
2013-07-02 00:00:00,"[""台積電等8檔個股明除權息 指數開盤蒸發29點"", ""台積電等8檔個股明除權息 指數開盤蒸發29點""]",2
2013-07-03 00:00:00,"[""金融股慘跌、台積電貼息　台股重挫104點"", ""受大盤拖累　台積電貼息"", ""乾景投顧盤後分析－台積電填息不順 除權息行情恐落空"", ""乾景投顧盤後分析－台積電填息不順 除權息行情恐落空"", ""台積電貼息　盤勢也受到壓抑""]",5
2013-07-04 00:00:00,"[""葉匡時勉勵中華電成立新創公司 就像台積電從工研院獨立""]",1
2013-07-05 00:00:00,"[""日半導體設備營收今年增10%！業者：感謝台積電"", ""永豐期貨台指選擇權盤後－台積電填權秀 指數開高走高"", ""永豐期貨台指選擇權盤後－台積電填權秀 指數開高走高"", ""永豐期貨台指選擇權盤後－台積電填權秀 指數開高走高"", ""台積電回神拚完全填息 貢獻台股N字重回8000關""]",5
2013-07-08 00:00:00,[],0
2013-07-09 00:00:00,[],0
2013-07-10 00:00:00,"[""台積電6月銷售額18億美元 同比增長24%"", ""台積電6月營收創新高 Q2營收1558億元逼近財測高標"", ""台股衝8000關 電子「拉拉隊」 台積電6月營收出爐前失月線""]",3
2013-07-11 00:00:00,"[""〈權證〉認購力拱 大立光、台積電和鴻海多方成交額翻倍增！"", ""比貢獻 台股收盤大漲167點 台塑四寶加起來還不及台積電""]",2
2013-07-12 00:00:00,"[""台積電撐住填息 法說看Q3業績能否季增1成抗稅增壓力"", ""台股盤後─台灣50跳投得分 台積電完全填息 8200過關""]",2
2013-07-15 00:00:00,[],0
2013-07-16 00:00:00,[],0
2013-07-17 00:00:00,[],0
2013-07-18 00:00:00,"[""台積電聲明：南科用地與大埔拒絕拆遷四住戶位置毫無關聯"", ""台積電Q4業績將下滑個位數 張忠謀：庫存修正非基本面問題！"", ""台積電發布第二季度財報：凈利同比增長24%"", ""台積電Q２營收創高 估Q3再成長"", ""台積電估Q3營收季增5.2% 毛利率季減2個百分點內"", ""台積電Q2 EPS 2元 符合預期 28奈米占比29%"", ""台積電法說前 世界先進跳水跌停 聯電撐住平盤""]",7
2013-07-19 00:00:00,"[""〈權證〉認售額創1個月新高 重創雙巨頭台積電、大立光"", ""外資賣超24億元 台積電遭提款逾50億元 台指空軍發召集令!"", ""外資賣超24億元 台積電遭提款逾50億元 台指空軍發召集令!"", ""台股市值跌破23兆元 台積電單周縮水3059億元"", ""群益期貨台股期權盤後－台積電大立光重挫 台股遭空軍空襲"", ""群益期貨台股期權盤後－台積電大立光重挫 台股遭空軍空襲"", ""群益期貨台股期權盤後－台積電大立光重挫 台股遭空軍空襲"", ""永豐期貨台指選擇權盤後－台積電08年後首次跌停 8000大關失守"", ""永豐期貨台指選擇權盤後－台積電08年後首次跌停 8000大關失守"", ""永豐期貨台指選擇權盤後－台積電08年後首次跌停 8000大關失守"", ""台股盤後─台積電大立光雙趴 電子大逃殺！千億長黑重挫132點破季線"", ""成長能動有雜音　台積電跌停板鎖住"", ""台積電股價重摔 IC設計、封測股也遇壓 族群成重災區"", ""張忠謀交棒老實說 台積電罕見鎖住跌停 逾1.7萬張委賣高掛"", ""台股盤中─台積電爆量跌停 電子高價股跟趴 季線棄守"", ""台股殺逾百點測8080點 電子大斷電 台積電、世界雙雙跌停"", ""台股殺逾百點測8080點 電子大斷電 台積電、世界雙雙跌停"", ""〈權證〉台積電帶頭殺盤 早盤認售成交額創高 高價電子同挫！"", ""台積電打噴嚏 設備股傷風 漢微科重挫退守800元""]",19
2013-07-22 00:00:00,[],0
2013-07-23 00:00:00,[],0
2013-07-24 00:00:00,"[""市場過度解讀！麥格理/高盛維持台積電評等不變"", ""台積電上漲領軍！漢微科穩居股王寶座 重返900元"", ""台積電CIGS太陽能模組量產良率達95% 產能全開800MW""]",3
2013-07-25 00:00:00,[],0
2013-07-26 00:00:00,[],0
2013-07-29 00:00:00,"[""季月線一次破！外資hold不住？開賣台積電 買超降至13億元"", ""季月線一次破！外資hold不住？開賣台積電 買超降至13億元""]",2
2013-07-30 00:00:00,[],0
2013-07-31 00:00:00,"[""台積電在紐約徵才！分析師：為美國設廠生產蘋果晶片做準備""]",1
2013-08-01 00:00:00,[],0
2013-08-02 00:00:00,[],0
2013-08-05 00:00:00,"[""消息稱高通擬轉移部分台積電處理器訂單""]",1
2013-08-06 00:00:00,"[""〈權證〉電子兩樣情！可成、華碩和台積電重拾多方人氣"", ""台股盤中─台積電跌破百元 多頭主帥失勢 大盤下跌百點""]",2
2013-08-07 00:00:00,"[""電子旺季到 高盛證喊買台積電、鴻海、矽品 捨和泰車、南亞"", ""電子旺季到 高盛證喊買台積電、鴻海、矽品 捨和泰車、南亞""]",2
2013-08-08 00:00:00,[],0
2013-08-09 00:00:00,"[""台積電7月營收減3.6% 精材不納合併財報減0.6%"", ""台股盤中—外資站空方 台積電、宏達電無力撐盤 跌破7900點""]",2
2013-08-12 00:00:00,"[""上週外資在集中市場賣超353.45億元，賣超台積電9.22萬張最多""]",1
2013-08-13 00:00:00,"[""台積電董事會核准585億預算 擴充升級先進製程產能、研發""]",1
2013-08-14 00:00:00,[],0
2013-08-15 00:00:00,"[""紅米機大賣動能挹注，高盛對台積電喊買進""]",1
2013-08-16 00:00:00,[],0
2013-08-19 00:00:00,"[""上週外資在集中市場賣超57.62億元，賣超台積電5.52萬張最多"", ""外資上周小賣57.62億元 賣超台積電、聯電最多""]",2
2013-08-20 00:00:00,[],0
2013-08-22 00:00:00,"[""台股摜破年線加速趕底 台積電破底 4類概念股點火"", ""台股摜破年線加速趕底 台積電破底 4類概念股點火""]",2
2013-08-23 00:00:00,"[""群益期貨台股期權盤後－台積電漲幅逾2% 台股仍受制於均線"", ""群益期貨台股期權盤後－台積電漲幅逾2% 台股仍受制於均線"", ""群益期貨台股期權盤後－台積電漲幅逾2% 台股仍受制於均線"", ""永豐期貨台指選擇權盤後－台積電逆襲 台股重回五日線"", ""永豐期貨台指選擇權盤後－台積電逆襲 台股重回五日線"", ""永豐期貨台指選擇權盤後－台積電逆襲 台股重回五日線"", ""台股盤後─台積電獨家掩護台股貢獻23.2點 唯仍未具強彈格局"", ""台股收復江宜樺防線 台積電回神 再拚周線收紅！"", ""台股收復江宜樺防線 台積電回神 再拚周線收紅！""]",9
2013-08-26 00:00:00,"[""上市櫃公司研發經費 台積電居冠"", ""里昂證砍台積電目標價至118元   維持「買進」評等""]",2
2013-08-27 00:00:00,[],0
2013-08-28 00:00:00,"[""天下企業公民獎 台積電、台達電與光寶蟬聯前3名"", ""摩台結算前 台積電外資買盤首度回補 近月已賣30萬張"", ""電子權值股撐盤 台股翻紅守年線 ＃台積電帶頭上衝 貢獻大盤逾15點"", ""台股盤後─台積電、大立光聯手挺年線！量縮翻紅守7800 第2支腳還沒穩"", ""台股勾腳翻紅抗中東空襲 台積電一檔貢獻逾15點"", ""台股勾腳翻紅抗中東空襲 台積電一檔貢獻逾15點"", ""台股盤中─年線保衛戰 點火台積電 生技、汽車護城河""]",7
2013-08-29 00:00:00,[],0
2013-08-30 00:00:00,"[""台積電回神進入百元俱樂部 最後一盤爆1.6萬餘張"", ""不怕對手挖牆角！台積電HKMG訂單在握 麥格理喊買""]",2
2013-09-02 00:00:00,"[""群益期貨台股期權盤後－台積電繼續漲 台股看回不回"", ""群益期貨台股期權盤後－台積電繼續漲 台股看回不回"", ""群益期貨台股期權盤後－台積電繼續漲 台股看回不回"", ""永豐期貨台指選擇權盤後－台積電穩撐多方信心 指數連日四收紅守穩8000"", ""永豐期貨台指選擇權盤後－台積電穩撐多方信心 指數連日四收紅守穩8000"", ""永豐期貨台指選擇權盤後－台積電穩撐多方信心 指數連日四收紅守穩8000"", ""台股盤後─台積電扛大旗 看回不回守8000！墊高補缺口"", ""聯電/格羅方德28nm難成威脅 美林喊買台積電"", ""蘋果高通20奈米需求強！  台積電明年喜迎大單"", ""台積電領軍！設備股回神 家登、辛耘飆漲停""]",10
2013-09-03 00:00:00,[],0
2013-09-04 00:00:00,"[""美林何浩銘：台積電展望佳 宏達電手機出貨恐受壓縮"", ""美林何浩銘：台積電展望佳 宏達電手機出貨恐受壓縮""]",2
2013-09-05 00:00:00,[],0
2013-09-06 00:00:00,[],0
2013-09-09 00:00:00,[],0
2013-09-10 00:00:00,"[""台積電8月營收550.91億元 月增5.7% 再寫歷史新高""]",1
2013-09-11 00:00:00,"[""外資看台積電9月營收可望再小創高""]",1
2013-09-12 00:00:00,"[""瑞信：吃到A8 台積電明年高階手機營收拉高""]",1
2013-09-13 00:00:00,[],0
2013-09-16 00:00:00,"[""群益期貨台股期權盤後－台積電打出底部 台股重振雄風"", ""群益期貨台股期權盤後－台積電打出底部 台股重振雄風"", ""群益期貨台股期權盤後－台積電打出底部 台股重振雄風""]",3
2013-09-17 00:00:00,"[""再下一城！台積電16奈米OIP 3套參考流程確立"", ""小摩點名台積電、聯發科為亞太半導體首選""]",2
2013-09-18 00:00:00,"[""台積電獲產業領導者殊榮　創下新里程碑""]",1
2013-09-23 00:00:00,"[""美林：台積電邏輯IC市佔明年可守穩 後年再衝""]",1
2013-09-24 00:00:00,[],0
2013-09-25 00:00:00,[],0
2013-09-26 00:00:00,[],0
2013-09-27 00:00:00,"[""台積電蔣尚義階段性使命達成退休 張忠謀11月起督軍RD""]",1
2013-09-30 00:00:00,"[""台積電跌破季線 險守百元 外資追殺1.7萬餘張""]",1
2013-10-01 00:00:00,"[""力守百元關卡 台積電開盤強彈1% ＃Q3台積電市值縮水 2722億=4棟101""]",1
2013-10-02 00:00:00,[],0
2013-10-03 00:00:00,"[""台積電稱擁3大優勢，晶片產值早勝英特爾/三星"", ""台積電16奈米年底試產 超大晶圓14廠貢獻比已36%"", ""台積電上漲2%領軍！半導體設備股跟著High"", ""台積電超大晶圓14廠跨新階段 20奈米明年Q1量產""]",4
2013-10-04 00:00:00,[],0
2013-10-07 00:00:00,"[""瑞信估台積電明年底16nm設計定案將逾30個"", ""台積電獲選為全球百大創新機構之首家台灣企業""]",2
2013-10-08 00:00:00,[],0
2013-10-09 00:00:00,"[""台積電9月營收553億元再創新高 Q3財測達陣""]",1
2013-10-11 00:00:00,"[""花旗:28nm動能續弱 台積電Q4營收將減12%""]",1
2013-10-14 00:00:00,[],0
2013-10-15 00:00:00,[],0
2013-10-16 00:00:00,[],0
2013-10-17 00:00:00,"[""台積電20奈米明年Q1量產 初期高個位數貢獻"", ""張忠謀：調高今年半導體產值年增至4% 台積電成長18%"", ""台積電張忠謀：明年營運樂觀看待 資本支出與今年相當"", ""台積電估Q4營收季減約1成 毛利率減1.5%"", ""台積電Q3 EPS 2元符預期 28奈米占比32%""]",5
2013-10-18 00:00:00,"[""台積電報佳音 多檔IC設計股士氣大振衝漲停"", ""台股盤中－台積電來電 金融股失色 多頭兵臨前高""]",2
2013-10-21 00:00:00,"[""上週外資在集中市場買超233.41億元，買超台積電6.68萬張最多，另賣超大榮6.34萬張最多"", ""外資上周大買台積電 今年累計買超近2000億元"", ""台積電20/16奈米製程獲賽靈思青睞 搶攻醫療等應用""]",3
2013-10-22 00:00:00,[],0
2013-10-23 00:00:00,[],0
2013-10-24 00:00:00,[],0
2013-10-25 00:00:00,"[""永豐期貨台指選擇權盤後－台積電轉弱拖累指數 日線收黑回測月線"", ""永豐期貨台指選擇權盤後－台積電轉弱拖累指數 日線收黑回測月線"", ""永豐期貨台指選擇權盤後－台積電轉弱拖累指數 日線收黑回測月線""]",3
2013-10-28 00:00:00,"[""上週外資在集中市場買超64.15億元，買超台積電3.89萬張最多，另賣超友達7.56萬張最多"", ""證交所：上週外資買超64億　狂買台積電""]",2
2013-10-29 00:00:00,[],0
